date,region,product,units_sold,unit_price
2023-06-26,East,Monitor,26,551.35
2024-02-17,South,Laptop,12,448.45
2023-11-04,North,Laptop,27,348.6
2023-05-20,North,Laptop,25,549.72
2024-01-20,West,Keyboard,10,
2023-05-28,West,Keyboard,14,755.03
2023-08-02,West,Laptop,27,556.39
2024-01-02,South,Mouse,34,350.68
2024-05-31,West,Headset,4,331.09
2024-11-18,North,Monitor,34,735.63
2024-06-19,West,Headset,15,149.33
2024-12-11,East,Monitor,16,215.17
2023-12-22,North,Camera,34,755.44
2024-09-10,South,Laptop,13,466.39
2023-03-27,East,Headset,29,348.96
2023-09-21,North,Monitor,13,548.63
2023-11-26,West,Laptop,4,592.03
2024-05-27,West,Laptop,22,281.97
2023-06-12,West,Keyboard,38,566.53
2023-01-29,South,Headset,17,126.26
2023-07-05,West,Mouse,26,602.17
2023-05-14,West,Camera,14,152.41
2024-12-24,South,Mouse,10,390.89
2023-04-19,North,Laptop,24,524.49
2024-05-16,West,Headset,8,775.28
2023-04-20,West,Mouse,4,625.76
2023-06-11,East,Keyboard,19,221.88
2024-07-19,West,Headset,36,193.82
2024-01-19,South,Keyboard,28,764.73
hello,this,is,not,valid
2023-01-09,South,Headset,12,157.87
2023-07-04,West,Headset,36,20.99
2023-09-30,South,Camera,26,222.22
2023-03-21,North,Laptop,35,29.97
2024-01-21,North,Keyboard,10
2023-03-15,West,Laptop,2,738.06
2023-03-24,West,Mouse,29,710.8
2023-02-10,East,Camera,1,753.68
2023-10-26,South,Mouse,12,336.48
2024-04-14,South,Monitor,18,307.62
2023-08-18,North,Laptop,11,454.93
2024-03-30,West,Mouse,36,14.21
2023-08-16,North,Camera,26,607.42
2023-11-29,East,Keyboard,11,705.97
2024-09-22,East,Keyboard,39,183.0
2024-09-11,South,Mouse,30,563.56
2024-05-20,South,Headset,6,136.45
2024-08-09,North,Laptop,15,284.97
2023-02-18,East,Headset,28,57.0
2024-03-16,West,Laptop,26,520.25
2023-06-25,West,Mouse,36,519.17
2023-12-31,South,Headset,32,219.17
2024-10-03,East,Keyboard,29,581.0
2024-06-01,West,Monitor,1,340.77
